simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
189.450	17	12	500000.0	-4.440	0.635	5.0	0.0	0.0	3.0	1.0	15.422	0.995503	
189.475	18	11	100000.0	-3.264	0.481	1.0	0.0	0.0	0.0	0.0	28.000	0.989276	
189.500	19	14	1000000.0	-10.140	0.597	1.0	0.0	0.0	0.0	1.0	0.000	0.995057	
189.525	20	14	100000.0	-7.079	0.597	2.0	0.0	0.0	0.0	1.0	0.000	0.999990	
189.550	21	16	100000.0	-4.175	0.365	3.0	0.0	0.0	0.0	1.0	12.308	0.919030	
189.575	22	0	500000.0	-7.711	1.000	0.0	0.0	0.0	1.0	0.0	28.000	0.000000	
189.600	23	17	100000.0	-3.824	0.723	8.0	0.0	0.0	3.0	3.0	19.846	0.999703	
189.625	24	17	1000000.0	-5.826	0.723	8.0	0.0	0.0	3.0	4.0	13.780	0.994545	
189.650	25	10	100000.0	-11.334	1.000	1.0	0.0	0.0	0.0	0.0	30.000	0.482787	
189.675	26	17	100000.0	-4.523	0.723	7.0	0.0	0.0	3.0	4.0	17.500	0.999600	
189.700	27	13	500000.0	-7.898	0.699	1.0	0.0	0.0	1.0	1.0	12.354	0.999889	
189.725	28	17	100000.0	-10.837	0.723	8.0	0.0	0.0	2.0	4.0	13.558	0.000000	
189.750	29	12	1000000.0	-10.238	0.635	4.0	0.0	0.0	3.0	2.0	12.271	0.000000	
189.775	30	9	100000.0	-9.553	1.000	1.0	0.0	0.0	0.0	0.0	30.000	0.965501	
189.800	31	17	100000.0	-3.185	0.723	8.0	0.0	0.0	2.0	3.0	20.769	0.064590	
189.825	32	17	500000.0	-3.306	0.723	8.0	0.0	0.0	2.0	3.0	20.147	0.999997	
189.850	33	17	100000.0	-5.789	0.723	9.0	0.0	0.0	2.0	3.0	12.812	0.774835	
189.875	34	10	1000000.0	-7.494	1.000	1.0	0.0	0.0	0.0	1.0	0.000	0.501892	
189.900	35	13	100000.0	-11.975	0.699	1.0	0.0	0.0	1.0	1.0	8.119	0.134321	
189.925	36	15	100000.0	-11.111	0.492	5.0	0.0	0.0	0.0	1.0	18.659	0.000000	
189.950	37	17	500000.0	-8.002	0.723	8.0	0.0	0.0	3.0	2.0	11.780	0.978300	
189.975	38	17	100000.0	-3.438	0.723	8.0	0.0	0.0	3.0	2.0	24.154	0.792252	
190.000	39	13	1000000.0	-9.296	0.699	1.0	0.0	0.0	1.0	2.0	5.412	0.000000	
190.025	0	16	100000.0	-4.624	0.444	2.0	0.0	0.0	0.0	0.0	25.857	0.092504	
190.050	1	17	100000.0	-3.472	0.758	8.0	0.0	0.0	3.0	1.0	18.000	0.529456	
190.075	2	17	500000.0	-11.881	0.758	8.0	0.0	0.0	4.0	1.0	15.802	0.000000	
190.100	3	17	100000.0	-8.528	0.758	8.0	0.0	0.0	3.0	1.0	10.111	0.834632	
190.125	4	13	1000000.0	-3.757	0.538	1.0	0.0	0.0	1.0	2.0	22.101	0.999994	
190.150	5	15	100000.0	-10.323	0.539	5.0	0.0	0.0	0.0	1.0	23.875	0.995117	
190.175	6	12	100000.0	-6.217	0.719	2.0	0.0	0.0	2.0	2.0	16.250	0.990220	
190.200	7	12	500000.0	-3.440	0.719	2.0	0.0	0.0	2.0	2.0	19.853	0.999975	
190.225	8	15	100000.0	-11.553	0.539	5.0	0.0	0.0	0.0	1.0	22.615	0.999757	
190.250	9	12	1000000.0	-8.653	0.719	2.0	0.0	0.0	2.0	3.0	13.888	0.998645	
190.275	10	13	100000.0	-11.990	0.538	2.0	0.0	0.0	1.0	2.0	16.196	0.938348	
