simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
464.200	7	12	500000.0	-3.750	0.792	4.0	0.0	0.0	3.0	3.0	19.826	0.858380	
464.225	8	12	100000.0	-8.161	0.792	4.0	0.0	0.0	3.0	3.0	9.429	0.999919	
464.250	9	15	1000000.0	-10.296	0.516	3.0	0.0	0.0	0.0	1.0	28.000	0.576988	
464.275	10	15	100000.0	-4.479	0.516	4.0	0.0	0.0	0.0	1.0	21.000	0.991187	
464.300	11	15	100000.0	-5.026	0.516	4.0	0.0	0.0	0.0	1.0	28.000	0.672945	
464.325	12	17	500000.0	-3.512	0.794	8.0	0.0	0.0	2.0	3.0	18.394	0.999991	
464.350	13	15	100000.0	-8.400	0.516	4.0	0.0	0.0	0.0	1.0	28.000	0.000000	
464.375	14	12	1000000.0	-6.553	0.792	4.0	0.0	0.0	3.0	3.0	15.320	0.985390	
464.400	15	3	100000.0	-6.731	1.000	1.0	0.0	0.0	0.0	0.0	28.000	1.000000	
464.425	16	12	100000.0	-3.424	0.792	4.0	0.0	0.0	3.0	3.0	22.143	0.980636	
464.450	17	12	500000.0	-3.364	0.792	4.0	0.0	0.0	3.0	3.0	22.145	0.999972	
464.475	18	11	100000.0	-3.321	0.450	1.0	0.0	0.0	0.0	0.0	26.857	0.999988	
464.500	19	15	1000000.0	-9.179	0.516	4.0	0.0	0.0	0.0	2.0	16.800	0.999865	
464.525	20	12	100000.0	-9.389	0.792	4.0	0.0	0.0	3.0	2.0	13.000	0.982506	
464.550	21	16	100000.0	-4.293	0.512	4.0	0.0	0.0	0.0	0.0	28.000	0.971508	
464.575	22	14	500000.0	-9.869	0.444	0.0	0.0	0.0	1.0	0.0	15.736	0.000000	
464.600	23	17	100000.0	-3.386	0.794	8.0	0.0	0.0	2.0	3.0	20.286	0.971000	
464.625	24	17	1000000.0	-4.565	0.794	8.0	0.0	0.0	2.0	3.0	14.960	0.999939	
